prod_notif_no,ingredient_id
NOT231004750K,23
NOT231004750K,24
NOT231004750K,61
NOT231004750K,62
NOT231004750K,63
NOT231004750K,64
NOT231004750K,26
NOT231004750K,27
NOT210905458K,22
NOT210905458K,23
NOT210905458K,26
NOT230102135K,46
NOT230102135K,47
NOT230102135K,48
NOT230102135K,49
NOT230102135K,50
NOT230102135K,51
NOT230102135K,52
NOT210804141K,46
NOT210804141K,47
NOT210804141K,48
NOT210804141K,49
NOT210804141K,50
NOT210804141K,51
NOT210804141K,52
NOT230906325K,22
NOT230906325K,23
NOT230906325K,33
NOT230906325K,24
NOT230906325K,34
NOT230906325K,66
NOT230906325K,26
NOT230304281K,22
NOT230304281K,23
NOT230304281K,24
NOT230304281K,61
NOT230304281K,62
NOT230304281K,63
NOT230304281K,64
NOT230304281K,26
NOT230304281K,27
NOT230705613K,46
NOT230705613K,47
NOT230705613K,48
NOT230705613K,49
NOT230705613K,50
NOT230705613K,51
NOT230705613K,52
NOT230906742K,22
NOT230906742K,38
NOT230906742K,39
NOT230906742K,23
NOT230906742K,40
NOT230906742K,26
NOT230301662K,22
NOT230301662K,35
NOT230301662K,36
NOT230301662K,23
NOT230301662K,37
NOT230301662K,26
NOT230301662K,27
NOT231004685K,22
NOT231004685K,38
NOT231004685K,39
NOT231004685K,23
NOT231004685K,40
NOT231004685K,26
NOT230502772K,22
NOT230502772K,23
NOT230502772K,24
NOT230502772K,61
NOT230502772K,62
NOT230502772K,63
NOT230502772K,64
NOT230502772K,26
NOT230502772K,27
NOT210602558K,22
NOT210602558K,23
NOT210602558K,26
NOT210406930K,22
NOT210406930K,23
NOT210406930K,26
NOT231104459K,22
NOT231104459K,23
NOT231104459K,24
NOT231104459K,61
NOT231104459K,62
NOT231104459K,63
NOT231104459K,64
NOT231104459K,26
NOT231104459K,27
NOT230104886K,22
NOT230104886K,23
NOT230104886K,26
NOT230501401K,22
NOT230501401K,23
NOT230501401K,58
NOT230501401K,25
NOT230501401K,26
NOT230501401K,59
NOT230501401K,60
NOT230501401K,27
NOT230705237K,22
NOT230705237K,23
NOT230705237K,26
NOT231100948K,22
NOT231100948K,23
NOT231100948K,26
NOT210406142K,22
NOT210406142K,23
NOT210406142K,26
NOT170601894K,22
NOT170601894K,33
NOT170601894K,52
NOT170601894K,65
NOT170601894K,24
NOT170601894K,23
NOT170601894K,26
NOT230907081K,41
NOT230907081K,53
NOT230907081K,54
NOT230907081K,55
NOT230907081K,56
NOT230907081K,57
NOT230503108K,22
NOT230503108K,23
NOT230503108K,24
NOT230503108K,61
NOT230503108K,62
NOT230503108K,63
NOT230503108K,64
NOT230503108K,26
NOT230503108K,27
NOT210606632K,22
NOT210606632K,23
NOT210606632K,26
NOT190805978K,22
NOT190805978K,23
NOT190805978K,24
NOT190805978K,61
NOT190805978K,62
NOT190805978K,63
NOT190805978K,64
NOT190805978K,26
NOT190805978K,27
NOT230505560K,22
NOT230505560K,23
NOT230505560K,26
NOT230504403K,22
NOT230504403K,23
NOT230504403K,26
NOT210904067K,41
NOT210904067K,53
NOT210904067K,54
NOT210904067K,55
NOT210904067K,56
NOT210904067K,57
NOT170601667K,22
NOT170601667K,23
NOT170601667K,24
NOT170601667K,61
NOT170601667K,62
NOT170601667K,63
NOT170601667K,64
NOT170601667K,26
NOT170601667K,27
NOT230300084K,28
NOT230300084K,45
NOT230300084K,29
NOT230300084K,30
NOT230300084K,31
NOT230300084K,32
NOT230206591K,22
NOT230206591K,23
NOT230206591K,24
NOT230206591K,61
NOT230206591K,62
NOT230206591K,63
NOT230206591K,64
NOT230206591K,26
NOT230206591K,27
NOT230102582K,22
NOT230102582K,33
NOT230102582K,52
NOT230102582K,65
NOT230102582K,24
NOT230102582K,23
NOT230102582K,26
NOT150504185K,22
NOT150504185K,23
NOT150504185K,24
NOT150504185K,61
NOT150504185K,62
NOT150504185K,63
NOT150504185K,64
NOT150504185K,26
NOT150504185K,27
NOT230601503K,22
NOT230601503K,23
NOT230601503K,26
NOT230906400K,22
NOT230906400K,23
NOT230906400K,26
NOT230505892K,22
NOT230505892K,23
NOT230505892K,26
NOT230405758K,22
NOT230405758K,23
NOT230405758K,33
NOT230405758K,24
NOT230405758K,34
NOT230405758K,66
NOT230405758K,26
NOT231105350K,22
NOT231105350K,23
NOT231105350K,26
NOT230304061K,22
NOT230304061K,23
NOT230304061K,24
NOT230304061K,61
NOT230304061K,62
NOT230304061K,63
NOT230304061K,64
NOT230304061K,26
NOT230304061K,27
NOT230606313K,22
NOT230606313K,23
NOT230606313K,26
NOT190308554K,22
NOT190308554K,23
NOT190308554K,24
NOT190308554K,61
NOT190308554K,62
NOT190308554K,63
NOT190308554K,64
NOT190308554K,26
NOT190308554K,27
NOT231201455K,22
NOT231201455K,38
NOT231201455K,39
NOT231201455K,23
NOT231201455K,40
NOT231201455K,26
NOT230600293K,22
NOT230600293K,35
NOT230600293K,36
NOT230600293K,23
NOT230600293K,37
NOT230600293K,26
NOT230600293K,27
NOT230300399K,22
NOT230300399K,38
NOT230300399K,39
NOT230300399K,23
NOT230300399K,40
NOT230300399K,26
NOT210601762K,28
NOT210601762K,45
NOT210601762K,29
NOT210601762K,30
NOT210601762K,31
NOT210601762K,32
NOT230504357K,22
NOT230504357K,38
NOT230504357K,39
NOT230504357K,23
NOT230504357K,40
NOT230504357K,26
NOT230405208K,46
NOT230405208K,47
NOT230405208K,48
NOT230405208K,49
NOT230405208K,50
NOT230405208K,51
NOT230405208K,52
NOT230102027K,22
NOT230102027K,23
NOT230102027K,26
NOT230307500K,22
NOT230307500K,23
NOT230307500K,26
NOT230802158K,22
NOT230802158K,23
NOT230802158K,58
NOT230802158K,25
NOT230802158K,26
NOT230802158K,59
NOT230802158K,60
NOT230802158K,27
NOT210100313K,22
NOT210100313K,23
NOT210100313K,26
NOT230605881K,22
NOT230605881K,23
NOT230605881K,26
NOT230300213K,22
NOT230300213K,23
NOT230300213K,26
NOT230807502K,22
NOT230807502K,33
NOT230807502K,52
NOT230807502K,65
NOT230807502K,24
NOT230807502K,23
NOT230807502K,26
NOT210100697K,22
NOT210100697K,23
NOT210100697K,26
NOT210702111K,22
NOT210702111K,23
NOT210702111K,26
NOT231105278K,22
NOT231105278K,23
NOT231105278K,24
NOT231105278K,61
NOT231105278K,62
NOT231105278K,63
NOT231105278K,64
NOT231105278K,26
NOT231105278K,27
NOT231103477K,22
NOT231103477K,23
NOT231103477K,26
NOT230902824K,22
NOT230902824K,23
NOT230902824K,24
NOT230902824K,61
NOT230902824K,62
NOT230902824K,63
NOT230902824K,64
NOT230902824K,26
NOT230902824K,27
NOT190308289K,22
NOT190308289K,38
NOT190308289K,39
NOT190308289K,23
NOT190308289K,40
NOT190308289K,26
NOT231005098K,22
NOT231005098K,23
NOT231005098K,26
NOT211002138K,22
NOT211002138K,23
NOT211002138K,26
NOT211003213K,22
NOT211003213K,23
NOT211003213K,33
NOT211003213K,24
NOT211003213K,34
NOT211003213K,66
NOT211003213K,26
NOT230901657K,22
NOT230901657K,23
NOT230901657K,26
NOT230203618K,22
NOT230203618K,23
NOT230203618K,33
NOT230203618K,24
NOT230203618K,34
NOT230203618K,66
NOT230203618K,26
NOT211000786K,41
NOT211000786K,53
NOT211000786K,54
NOT211000786K,55
NOT211000786K,56
NOT211000786K,57
NOT231105065K,22
NOT231105065K,23
NOT231105065K,26
NOT190403594K,22
NOT190403594K,23
NOT190403594K,26
NOT231202686K,22
NOT231202686K,23
NOT231202686K,24
NOT231202686K,61
NOT231202686K,62
NOT231202686K,63
NOT231202686K,64
NOT231202686K,26
NOT231202686K,27
NOT230701143K,22
NOT230701143K,23
NOT230701143K,58
NOT230701143K,25
NOT230701143K,26
NOT230701143K,59
NOT230701143K,60
NOT230701143K,27
NOT230103191K,46
NOT230103191K,47
NOT230103191K,48
NOT230103191K,49
NOT230103191K,50
NOT230103191K,51
NOT230103191K,52
NOT210803672K,22
NOT210803672K,23
NOT210803672K,24
NOT210803672K,61
NOT210803672K,62
NOT210803672K,63
NOT210803672K,64
NOT210803672K,26
NOT210803672K,27
NOT230802115K,22
NOT230802115K,35
NOT230802115K,36
NOT230802115K,23
NOT230802115K,37
NOT230802115K,26
NOT230802115K,27
NOT231201898K,22
NOT231201898K,23
NOT231201898K,41
NOT231201898K,69
NOT231201898K,26
NOT231201898K,27
NOT230905961K,28
NOT230905961K,45
NOT230905961K,29
NOT230905961K,30
NOT230905961K,31
NOT230905961K,32
NOT231204581K,22
NOT231204581K,23
NOT231204581K,26
NOT210402518K,22
NOT210402518K,23
NOT210402518K,26
NOT230305347K,28
NOT230305347K,45
NOT230305347K,29
NOT230305347K,30
NOT230305347K,31
NOT230305347K,32
NOT171000729K,22
NOT171000729K,23
NOT171000729K,24
NOT171000729K,61
NOT171000729K,62
NOT171000729K,63
NOT171000729K,64
NOT171000729K,26
NOT171000729K,27
NOT190604358K,46
NOT190604358K,47
NOT190604358K,48
NOT190604358K,49
NOT190604358K,50
NOT190604358K,51
NOT190604358K,52
NOT230803101K,22
NOT230803101K,23
NOT230803101K,26
NOT190206127K,22
NOT190206127K,23
NOT190206127K,33
NOT190206127K,24
NOT190206127K,34
NOT190206127K,66
NOT190206127K,26
NOT231101050K,22
NOT231101050K,23
NOT231101050K,26
NOT230707166K,22
NOT230707166K,23
NOT230707166K,26
NOT210101036K,22
NOT210101036K,38
NOT210101036K,39
NOT210101036K,23
NOT210101036K,40
NOT210101036K,26
NOT230404080K,22
NOT230404080K,23
NOT230404080K,24
NOT230404080K,61
NOT230404080K,62
NOT230404080K,63
NOT230404080K,64
NOT230404080K,26
NOT230404080K,27
NOT230100983K,22
NOT230100983K,33
NOT230100983K,52
NOT230100983K,65
NOT230100983K,24
NOT230100983K,23
NOT230100983K,26
NOT190303901K,22
NOT190303901K,23
NOT190303901K,26
NOT230806502K,22
NOT230806502K,23
NOT230806502K,26
NOT230604156K,22
NOT230604156K,23
NOT230604156K,24
NOT230604156K,61
NOT230604156K,62
NOT230604156K,63
NOT230604156K,64
NOT230604156K,26
NOT230604156K,27
NOT170308295K,28
NOT170308295K,45
NOT170308295K,29
NOT170308295K,30
NOT170308295K,31
NOT170308295K,32
NOT190205390K,22
NOT190205390K,33
NOT190205390K,52
NOT190205390K,65
NOT190205390K,24
NOT190205390K,23
NOT190205390K,26
NOT230103308K,22
NOT230103308K,23
NOT230103308K,26
NOT231200724K,22
NOT231200724K,23
NOT231200724K,24
NOT231200724K,61
NOT231200724K,62
NOT231200724K,63
NOT231200724K,64
NOT231200724K,26
NOT231200724K,27
NOT210500093K,22
NOT210500093K,23
NOT210500093K,26
NOT210303852K,22
NOT210303852K,38
NOT210303852K,39
NOT210303852K,23
NOT210303852K,40
NOT210303852K,26
NOT210104300K,22
NOT210104300K,23
NOT210104300K,33
NOT210104300K,24
NOT210104300K,34
NOT210104300K,66
NOT210104300K,26
NOT231104202K,22
NOT231104202K,23
NOT231104202K,58
NOT231104202K,25
NOT231104202K,26
NOT231104202K,59
NOT231104202K,60
NOT231104202K,27
NOT190406814K,22
NOT190406814K,23
NOT190406814K,26
NOT170601955K,22
NOT170601955K,23
NOT170601955K,26
NOT210702303K,41
NOT210702303K,53
NOT210702303K,54
NOT210702303K,55
NOT210702303K,56
NOT210702303K,57
NOT230202589K,28
NOT230202589K,45
NOT230202589K,29
NOT230202589K,30
NOT230202589K,31
NOT230202589K,32
NOT231101415K,22
NOT231101415K,23
NOT231101415K,26
NOT230302521K,41
NOT230302521K,53
NOT230302521K,54
NOT230302521K,55
NOT230302521K,56
NOT230302521K,57
NOT230802851K,22
NOT230802851K,23
NOT230802851K,26
NOT230402573K,22
NOT230402573K,23
NOT230402573K,24
NOT230402573K,61
NOT230402573K,62
NOT230402573K,63
NOT230402573K,64
NOT230402573K,26
NOT230402573K,27
NOT230205541K,22
NOT230205541K,23
NOT230205541K,26
NOT230903235K,22
NOT230903235K,33
NOT230903235K,52
NOT230903235K,65
NOT230903235K,24
NOT230903235K,23
NOT230903235K,26
NOT210104543K,22
NOT210104543K,23
NOT210104543K,26
NOT210905239K,22
NOT210905239K,23
NOT210905239K,26
NOT211102555K,22
NOT211102555K,23
NOT211102555K,26
NOT150604722K,28
NOT150604722K,45
NOT150604722K,29
NOT150604722K,30
NOT150604722K,31
NOT150604722K,32
NOT170603937K,22
NOT170603937K,23
NOT170603937K,26
NOT231103522K,22
NOT231103522K,23
NOT231103522K,26
NOT230500364K,22
NOT230500364K,23
NOT230500364K,26
NOT231103788K,22
NOT231103788K,23
NOT231103788K,58
NOT231103788K,25
NOT231103788K,26
NOT231103788K,59
NOT231103788K,60
NOT231103788K,27
NOT110705316K,22
NOT110705316K,23
NOT110705316K,26
NOT230304644K,28
NOT230304644K,45
NOT230304644K,29
NOT230304644K,30
NOT230304644K,31
NOT230304644K,32
NOT231101976K,22
NOT231101976K,23
NOT231101976K,26
NOT230907391K,28
NOT230907391K,45
NOT230907391K,29
NOT230907391K,30
NOT230907391K,31
NOT230907391K,32
NOT191006513K,22
NOT191006513K,23
NOT191006513K,26
NOT210602999K,22
NOT210602999K,23
NOT210602999K,24
NOT210602999K,61
NOT210602999K,62
NOT210602999K,63
NOT210602999K,64
NOT210602999K,26
NOT210602999K,27
NOT190206129K,22
NOT190206129K,23
NOT190206129K,33
NOT190206129K,24
NOT190206129K,34
NOT190206129K,66
NOT190206129K,26
NOT230902985K,22
NOT230902985K,23
NOT230902985K,33
NOT230902985K,24
NOT230902985K,34
NOT230902985K,66
NOT230902985K,26
NOT190804995K,22
NOT190804995K,23
NOT190804995K,26
NOT230307325K,28
NOT230307325K,45
NOT230307325K,29
NOT230307325K,30
NOT230307325K,31
NOT230307325K,32
NOT211101379K,22
NOT211101379K,23
NOT211101379K,26
NOT231001758K,22
NOT231001758K,35
NOT231001758K,36
NOT231001758K,23
NOT231001758K,37
NOT231001758K,26
NOT231001758K,27
NOT230405879K,22
NOT230405879K,23
NOT230405879K,33
NOT230405879K,24
NOT230405879K,34
NOT230405879K,66
NOT230405879K,26
NOT210304548K,22
NOT210304548K,23
NOT210304548K,26
NOT210901054K,22
NOT210901054K,23
NOT210901054K,26
NOT230301385K,41
NOT230301385K,53
NOT230301385K,54
NOT230301385K,55
NOT230301385K,56
NOT230301385K,57
NOT230400989K,22
NOT230400989K,23
NOT230400989K,26
NOT210305920K,22
NOT210305920K,38
NOT210305920K,39
NOT210305920K,23
NOT210305920K,40
NOT210305920K,26
NOT230405596K,22
NOT230405596K,23
NOT230405596K,24
NOT230405596K,61
NOT230405596K,62
NOT230405596K,63
NOT230405596K,64
NOT230405596K,26
NOT230405596K,27
NOT230803614K,22
NOT230803614K,23
NOT230803614K,26
NOT231105189K,22
NOT231105189K,23
NOT231105189K,33
NOT231105189K,24
NOT231105189K,34
NOT231105189K,66
NOT231105189K,26
NOT210404600K,22
NOT210404600K,38
NOT210404600K,39
NOT210404600K,23
NOT210404600K,40
NOT210404600K,26
NOT190402426K,22
NOT190402426K,23
NOT190402426K,26
NOT230303242K,22
NOT230303242K,23
NOT230303242K,24
NOT230303242K,61
NOT230303242K,62
NOT230303242K,63
NOT230303242K,64
NOT230303242K,26
NOT230303242K,27
NOT230906873K,22
NOT230906873K,38
NOT230906873K,39
NOT230906873K,23
NOT230906873K,40
NOT230906873K,26
NOT231201539K,22
NOT231201539K,23
NOT231201539K,33
NOT231201539K,24
NOT231201539K,34
NOT231201539K,66
NOT231201539K,26
NOT190301599K,22
NOT190301599K,23
NOT190301599K,24
NOT190301599K,61
NOT190301599K,62
NOT190301599K,63
NOT190301599K,64
NOT190301599K,26
NOT190301599K,27
NOT230706751K,22
NOT230706751K,23
NOT230706751K,26
NOT190500612K,22
NOT190500612K,33
NOT190500612K,52
NOT190500612K,65
NOT190500612K,24
NOT190500612K,23
NOT190500612K,26
NOT230101680K,22
NOT230101680K,23
NOT230101680K,24
NOT230101680K,61
NOT230101680K,62
NOT230101680K,63
NOT230101680K,64
NOT230101680K,26
NOT230101680K,27
NOT230105719K,22
NOT230105719K,23
NOT230105719K,24
NOT230105719K,61
NOT230105719K,62
NOT230105719K,63
NOT230105719K,64
NOT230105719K,26
NOT230105719K,27
NOT190603069K,22
NOT190603069K,23
NOT190603069K,26
NOT230706496K,22
NOT230706496K,23
NOT230706496K,24
NOT230706496K,61
NOT230706496K,62
NOT230706496K,63
NOT230706496K,64
NOT230706496K,26
NOT230706496K,27
NOT230301434K,41
NOT230301434K,53
NOT230301434K,54
NOT230301434K,55
NOT230301434K,56
NOT230301434K,57
NOT230900193K,22
NOT230900193K,38
NOT230900193K,39
NOT230900193K,23
NOT230900193K,40
NOT230900193K,26
NOT230701465K,28
NOT230701465K,45
NOT230701465K,29
NOT230701465K,30
NOT230701465K,31
NOT230701465K,32
NOT210500686K,22
NOT210500686K,41
NOT210500686K,42
NOT210500686K,43
NOT210500686K,44
NOT210500686K,27
NOT230101543K,22
NOT230101543K,23
NOT230101543K,26
NOT231004825K,28
NOT231004825K,45
NOT231004825K,29
NOT231004825K,30
NOT231004825K,31
NOT231004825K,32
NOT231102804K,22
NOT231102804K,23
NOT231102804K,26
NOT210101805K,22
NOT210101805K,23
NOT210101805K,26
NOT230101991K,28
NOT230101991K,45
NOT230101991K,29
NOT230101991K,30
NOT230101991K,31
NOT230101991K,32
NOT230400097K,22
NOT230400097K,35
NOT230400097K,36
NOT230400097K,23
NOT230400097K,37
NOT230400097K,26
NOT230400097K,27
NOT230803450K,22
NOT230803450K,23
NOT230803450K,26
NOT230701878K,22
NOT230701878K,23
NOT230701878K,26
NOT230105800K,41
NOT230105800K,53
NOT230105800K,54
NOT230105800K,55
NOT230105800K,56
NOT230105800K,57
NOT230206169K,22
NOT230206169K,23
NOT230206169K,26
NOT230806418K,22
NOT230806418K,23
NOT230806418K,26
NOT210103361K,22
NOT210103361K,23
NOT210103361K,24
NOT210103361K,61
NOT210103361K,62
NOT210103361K,63
NOT210103361K,64
NOT210103361K,26
NOT210103361K,27
NOT230504676K,22
NOT230504676K,23
NOT230504676K,26
NOT230105558K,22
NOT230105558K,35
NOT230105558K,36
NOT230105558K,23
NOT230105558K,37
NOT230105558K,26
NOT230105558K,27
NOT230102297K,22
NOT230102297K,23
NOT230102297K,58
NOT230102297K,25
NOT230102297K,26
NOT230102297K,59
NOT230102297K,60
NOT230102297K,27
NOT230402849K,22
NOT230402849K,23
NOT230402849K,24
NOT230402849K,61
NOT230402849K,62
NOT230402849K,63
NOT230402849K,64
NOT230402849K,26
NOT230402849K,27
NOT231200078K,22
NOT231200078K,23
NOT231200078K,24
NOT231200078K,61
NOT231200078K,62
NOT231200078K,63
NOT231200078K,64
NOT231200078K,26
NOT231200078K,27
NOT210702677K,22
NOT210702677K,23
NOT210702677K,26
NOT190408499K,22
NOT190408499K,23
NOT190408499K,24
NOT190408499K,61
NOT190408499K,62
NOT190408499K,63
NOT190408499K,64
NOT190408499K,26
NOT190408499K,27
NOT230704990K,22
NOT230704990K,23
NOT230704990K,58
NOT230704990K,25
NOT230704990K,26
NOT230704990K,59
NOT230704990K,60
NOT230704990K,27
NOT190303180K,46
NOT190303180K,47
NOT190303180K,48
NOT190303180K,49
NOT190303180K,50
NOT190303180K,51
NOT190303180K,52
NOT210401501K,22
NOT210401501K,23
NOT210401501K,24
NOT210401501K,61
NOT210401501K,62
NOT210401501K,63
NOT210401501K,64
NOT210401501K,26
NOT210401501K,27
NOT210304589K,22
NOT210304589K,23
NOT210304589K,26
NOT230701356K,22
NOT230701356K,23
NOT230701356K,24
NOT230701356K,61
NOT230701356K,62
NOT230701356K,63
NOT230701356K,64
NOT230701356K,26
NOT230701356K,27
NOT230500427K,22
NOT230500427K,23
NOT230500427K,26
NOT230703816K,22
NOT230703816K,23
NOT230703816K,33
NOT230703816K,24
NOT230703816K,34
NOT230703816K,66
NOT230703816K,26
NOT230705542K,22
NOT230705542K,23
NOT230705542K,26
NOT231204022K,22
NOT231204022K,23
NOT231204022K,26
NOT171101811K,22
NOT171101811K,23
NOT171101811K,26
NOT230701801K,22
NOT230701801K,23
NOT230701801K,24
NOT230701801K,61
NOT230701801K,62
NOT230701801K,63
NOT230701801K,64
NOT230701801K,26
NOT230701801K,27
NOT190205184K,22
NOT190205184K,23
NOT190205184K,24
NOT190205184K,61
NOT190205184K,62
NOT190205184K,63
NOT190205184K,64
NOT190205184K,26
NOT190205184K,27
NOT210202035K,22
NOT210202035K,23
NOT210202035K,24
NOT210202035K,61
NOT210202035K,62
NOT210202035K,63
NOT210202035K,64
NOT210202035K,26
NOT210202035K,27
NOT211204240K,22
NOT211204240K,35
NOT211204240K,36
NOT211204240K,23
NOT211204240K,37
NOT211204240K,26
NOT211204240K,27
NOT230305865K,22
NOT230305865K,23
NOT230305865K,24
NOT230305865K,61
NOT230305865K,62
NOT230305865K,63
NOT230305865K,64
NOT230305865K,26
NOT230305865K,27
NOT231101019K,22
NOT231101019K,23
NOT231101019K,26
NOT230803548K,28
NOT230803548K,45
NOT230803548K,29
NOT230803548K,30
NOT230803548K,31
NOT230803548K,32
NOT231001094K,22
NOT231001094K,23
NOT231001094K,26
NOT210303545K,22
NOT210303545K,23
NOT210303545K,24
NOT210303545K,61
NOT210303545K,62
NOT210303545K,63
NOT210303545K,64
NOT210303545K,26
NOT210303545K,27
NOT230106050K,22
NOT230106050K,23
NOT230106050K,26
NOT230802555K,22
NOT230802555K,23
NOT230802555K,26
NOT231107349K,22
NOT231107349K,23
NOT231107349K,26
NOT231107434K,22
NOT231107434K,23
NOT231107434K,26
NOT230306619K,46
NOT230306619K,47
NOT230306619K,48
NOT230306619K,49
NOT230306619K,50
NOT230306619K,51
NOT230306619K,52
NOT231106198K,41
NOT231106198K,53
NOT231106198K,54
NOT231106198K,55
NOT231106198K,56
NOT231106198K,57
NOT210304816K,22
NOT210304816K,23
NOT210304816K,24
NOT210304816K,61
NOT210304816K,62
NOT210304816K,63
NOT210304816K,64
NOT210304816K,26
NOT210304816K,27
NOT230304089K,22
NOT230304089K,23
NOT230304089K,26
NOT230806421K,22
NOT230806421K,23
NOT230806421K,26
NOT210704908K,22
NOT210704908K,38
NOT210704908K,39
NOT210704908K,23
NOT210704908K,40
NOT210704908K,26
NOT230703221K,22
NOT230703221K,23
NOT230703221K,58
NOT230703221K,25
NOT230703221K,26
NOT230703221K,59
NOT230703221K,60
NOT230703221K,27
NOT210403077K,22
NOT210403077K,23
NOT210403077K,26
NOT230104626K,22
NOT230104626K,23
NOT230104626K,24
NOT230104626K,61
NOT230104626K,62
NOT230104626K,63
NOT230104626K,64
NOT230104626K,26
NOT230104626K,27
NOT230905797K,22
NOT230905797K,23
NOT230905797K,33
NOT230905797K,24
NOT230905797K,34
NOT230905797K,66
NOT230905797K,26
NOT210703674K,22
NOT210703674K,23
NOT210703674K,41
NOT210703674K,69
NOT210703674K,26
NOT210703674K,27
NOT211204484K,22
NOT211204484K,23
NOT211204484K,26
NOT171004896K,22
NOT171004896K,23
NOT171004896K,26
NOT230603944K,22
NOT230603944K,23
NOT230603944K,26
NOT210804573K,22
NOT210804573K,41
NOT210804573K,42
NOT210804573K,43
NOT210804573K,44
NOT210804573K,27
NOT210100401K,22
NOT210100401K,23
NOT210100401K,24
NOT210100401K,61
NOT210100401K,62
NOT210100401K,63
NOT210100401K,64
NOT210100401K,26
NOT210100401K,27
NOT230802024K,22
NOT230802024K,23
NOT230802024K,33
NOT230802024K,24
NOT230802024K,34
NOT230802024K,66
NOT230802024K,26
NOT190103945K,22
NOT190103945K,35
NOT190103945K,36
NOT190103945K,23
NOT190103945K,37
NOT190103945K,26
NOT190103945K,27
NOT210804606K,22
NOT210804606K,23
NOT210804606K,26
NOT231006501K,22
NOT231006501K,33
NOT231006501K,52
NOT231006501K,65
NOT231006501K,24
NOT231006501K,23
NOT231006501K,26
NOT190704561K,22
NOT190704561K,33
NOT190704561K,52
NOT190704561K,65
NOT190704561K,24
NOT190704561K,23
NOT190704561K,26
NOT191202006K,41
NOT191202006K,53
NOT191202006K,54
NOT191202006K,55
NOT191202006K,56
NOT191202006K,57
NOT190300239K,22
NOT190300239K,23
NOT190300239K,26
NOT170705533K,22
NOT170705533K,23
NOT170705533K,26
NOT210700493K,22
NOT210700493K,23
NOT210700493K,24
NOT210700493K,61
NOT210700493K,62
NOT210700493K,63
NOT210700493K,64
NOT210700493K,26
NOT210700493K,27
NOT211101131K,46
NOT211101131K,47
NOT211101131K,48
NOT211101131K,49
NOT211101131K,50
NOT211101131K,51
NOT211101131K,52
NOT231101157K,22
NOT231101157K,23
NOT231101157K,26
NOT231106094K,22
NOT231106094K,23
NOT231106094K,26
NOT230404984K,22
NOT230404984K,35
NOT230404984K,36
NOT230404984K,23
NOT230404984K,37
NOT230404984K,26
NOT230404984K,27
NOT230802808K,22
NOT230802808K,23
NOT230802808K,24
